UNITID,INSTNM,ADDR,CITY,STABBR,ZIP,FIPS,OBEREG,CHFNM,CHFTITLE,GENTELE,EIN,OPEID,OPEFLAG,WEBADDR,ADMINURL,FAIDURL,APPLURL,SECTOR,ICLEVEL,CONTROL,HLOFFER,UGOFFER,GROFFER,FPOFFER,HDEGOFFR,DEGGRANT,HBCU,HOSPITAL,MEDICAL,TRIBAL,LOCALE,OPENPUBL,ACT,NEWID,DEATHYR,CLOSEDAT,CYACTIVE,POSTSEC,PSEFLAG,PSET4FLG,RPTMTH,IALIAS,INSTCAT,CCBASIC,CCIPUG,CCIPGRAD,CCUGPROF,CCENRPRF,CCSIZSET,CARNEGIE,TENURSYS,LANDGRNT,INSTSIZE,CBSA,CBSATYPE,CSA,NECTA,DFRCGID 
444556,Culinary Academy of Austin,6020-B Dillard Circle,Austin,TX,78752,48,6,Elizabeth Falto-Mannion,Owner,5124515743,74288482,3727600,1,www.culinaryacademyofaustin.com,www.culinaryacademyofaustin.com,www.culinaryacademyofaustin.com,www.culinaryacademyofaustin.com,9,3,3,2,1,2,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2,CAA,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,12420,1,-2,-2,71
444565,Culinary Institute Alain and Marie Lenotre,7070 Allensby,Houston,TX,77022-4322,48,6,Alain Lenotre,President,7136920077,-1,3723300,1,www.ciaml.com,culinaryinstitute.edu,culinaryinstitute.edu,culinaryinstitute.edu,6,2,3,4,1,2,2,40,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,4,-3,-3,-3,-3,-3,-3,-3,2,2,1,26420,1,288,-2,124
444574,Dade Medical College,3401 NW 7th St,Miami,FL,33125,12,5,Ernesto Perez,Ernesto Perez,3056441171,650939218,3832300,1,www.dademedicalinstitute.com, , , ,6,2,3,4,1,2,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,33100,1,-2,-2,60
444583,Escuela Hotelera de San Juan,229 Guayama St,Hato Rey,PR,917,72,9,Mrs. Sylvia Cestero León,President,7.8776E+12,-1,3751300,1,www.escuelahotelera.com, , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,41980,1,490,-2,223
444592,Expertise Cosmetology Institute,1911 Stella Lake Street,Las Vegas,NV,89106,32,8,Gwen Braimoh,Director/Owner,7026368686,-1,3787300,1,www.expertisebeauty.com,WWW.EXPERTISEBEAUTY.COM, ,n/a,5,2,2,4,1,2,2,0,2,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2,Expertise Cosmetology Institute,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,29820,1,332,-2,17
444608,Four Seasons Salon & Day Spa,1008 4th Ave W,Monroe,WI,53566,55,3,Kristin Allison,President,6083297004,-1,3822300,1, , , , ,6,2,3,4,1,2,2,0,2,2,-2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,33820,2,-2,-2,50
444617,Gates College,4450 W 182nd St,Redondo Beach,CA,90278,6,8,Bruce Pazooki,President,3105424411,95464341,3755300,5,gatescollege.com, , , ,9,3,3,1,1,2,2,0,2,2,-2,-1,2,12,1,A ,-2,-2,-2,1,1,1,2,2, ,6,-3,-3,-3,-3,-3,-3,-3,-1,2,-1,31100,1,348,-2,-2
444626,Hawaii Technology Institute,629 Pohukaina St,Honolulu,HI,96813,15,8,Naomi Digitaki,President/CEO,8085272700,990339612,3649300,1,www.hti.edu,www.hti.edu,www.hti.edu,www.hti.edu,8,3,2,2,1,2,2,0,2,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,26180,1,-2,-2,15
444635,Healing Arts Institute,340 Three Meadows Dr,Perrysburg,OH,43551,39,3, , ,4198744496,-1,3776400,1,www.haiohio.com, , , ,9,3,3,1,1,2,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,45780,1,534,-2,65
444644,Health Works Institute,111 S Grand Ave Annex 3,Bozeman,MT,59715,30,7,Ruth Marion,Director,4065821555,84144380,3778300,1,healthworks.edum,www.healthworks.edu,www.healthworks.edu,www.healthworks.edu,9,3,3,1,1,2,2,0,2,2,-2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,14580,2,-2,-2,65
444653,In Session Arts of Cosmetology Beauty School,7212 Gratiot Rd Suite D,Saginaw,MI,48609,26,3,Roger Gomez,Owner,9897816282,300043986,3815300,1,www.insessionschool.com, , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,22,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,40980,1,474,-2,40
444662,Blue Cliff College-Baton Rouge,6160 Perkins Rd Ste 200,Baton Rouge,LA,70808,22,5,Duane Anderson,Director,2257573770,-1,3727500,1,bluecliffcollege.com, , , ,9,3,3,1,1,2,2,0,2,2,-2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,12940,1,132,-2,63
444671,Industrial Technical College,No 16 Carreras St,Humacao,PR,791,72,9,Jorge Davila,President,7878528806,660563906,3781400,1, , , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,41980,1,490,-2,223
444680,Institute of Beauty Occupations and Technology,500 Calle Concepcion Vera,Moca,PR,676,72,9,Ivette Acevedo Soto,Chief Executive Officer,7878180355,660539765,3800400,1, , , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,10380,1,-2,-2,223
444699,Institute of Clinical Acupuncture & Oriental Med,"100 N. Beretania Street, Suite 203B",Honolulu,HI,96817,15,8,Wai Hoa Low,President,8085212288,990327649,3735300,1,www.orientalmedicine.edu, , , ,3,1,3,7,2,1,2,20,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,1,26,-2,-2,-2,7,-2,-3,2,2,1,26180,1,-2,-2,202
444705,Institute of Hair Design,1601 1/2 N Harrison,Shawnee,OK,74804,40,6,Freda Poe,Owner,4052758000,-1,3831300,1, , , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,43060,2,416,-2,45
444714,Javelin Technical Training Center,4501 Circle 75 Pky Ste D-4100,Atlanta,GA,30339,13,5,Robyn Taylor,President,7708599779,58258486,3804400,1,www.javelintraining.com, , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,12060,1,122,-2,68
444723,Jones International University,9697 East Mineral Avenue,Centennial,CO,80112,8,7,Terry Erdle,Vice Chancellor,8008115663,-1,3534300,1,www.jiu.edu, , , ,3,1,3,9,1,1,2,10,1,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1, ,2,19,17,10,5,6,6,-3,2,2,2,19740,1,216,-2,159
444732,Leston College,Calle Dr Veve #52,Bayamon,PR,961,72,9,Angel A. Garcia Caban,President,7877879661,66540341,3552300,1, , , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,41980,1,490,-2,223
444741,Liberty Training Institute,2706 Wilshire Blvd,Los Angeles,CA,90057,6,8,Julio Betbeder,"Associate Director,CEO",2133839545,-1,3621300,1, , , , ,9,3,3,1,1,2,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,31100,1,348,-2,70
444750,Lynndale Fundamentals of Beauty LLC,1729 Champagnolle Rd,El Dorado,AR,71730-4804,5,5,Jacquita Hayden,Owner,8708633919,710810123,3519400,1, , , , ,7,3,1,2,1,2,2,0,2,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,20980,2,-2,-2,4
444769,Medical Professional Institute,"388 Pleasant Street, 3rd Floor",Malden,MA,02148-8143,25,1,"Majid Pourshadi, Ph.D.",President,7813976822,43425251,3763300,1,www.mpi.edu, , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,14460,1,148,71650,65
444778,New Life Theological Seminary,3117 Whiting Ave,Charlotte,NC,28205-1648,37,5,Dr. Eddie G. Grigg,President,7043346882,561995933,3827300,1,www.nlts.org, , , ,2,1,2,7,1,1,2,20,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,2,24,-2,-2,-2,5,-2,-3,2,2,1,16740,1,172,-2,191
444787,Ogden Institute of Massage Therapy,3500 Harrison Blvd #102,Ogden,UT,84403,49,7,Craig Anderson,Director,8016278227,33099559,3838300,1,oimt.net, , , ,9,3,3,1,1,2,2,0,2,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,36260,1,482,-2,66
444796,Omnitech Institute,4319 Covington Hwy Ste 212,Decatur,GA,30035,13,5,Charlton C. Lester,President,4.04285E+12,582645766,3812300,1,www.omnitechinc.com, , , ,9,3,3,1,1,2,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,12060,1,122,-2,69
444802,PC Tech Learning Center,895 Bergen Avenue,Jersey City,NJ,7306,34,2,M.R. Somalingam,CEO/School Director,2012220038,223554569,3769300,1,www.pctech2000.com, , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,35620,1,408,-2,62
444848,Silicon Valley University,"2160 Lundy Avenue, Suite 110",San Jose,CA,95131,6,8,Seiko Cheng,Administrative Officer,4084358989,770495439,3810300,1,www.svuca.edu, , , ,2,1,2,7,1,1,2,20,1,2,2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,2,28,-2,-2,-2,6,-2,-3,2,2,1,41940,1,488,-2,205
444857,Skinworks School of Advanced Skincare,2121 South 230 East,Salt Lake City,UT,84115,49,7,Dave Owens,FAC,8015300001,-1,3829500,1,www.skin-works.com, , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,41620,1,482,-2,50
444866,Southeastern School of Neuromuscular Massage-Columbia,"1420 Colonial Life Blvd, Suite 80",Columbia,SC,29210,45,5,Lindsay Ott,V.P.,8037988800,-1,3746400,1,www.southeasternmassageschools.com, , , ,9,3,3,1,1,2,2,0,2,2,-2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,2,SES-COLA,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,17900,1,192,-2,61
444875,St Charles School of Massage Therapy,2440 Executive Dr Ste 100,Saint Charles,MO,63303-5607,29,4,Kathleen Crawford,Director,6364980777,431797734,3817300,1,www.scsmt.net,www.scsmt.net, , ,9,3,3,1,1,2,2,0,2,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,41180,1,476,-2,66
444884,Tap This Valley Works CET,"108 N. Jefferson Street,  Suite 303",Roanoke,VA,24016,51,5,Annette Lewis,Director,5407676220,-1,3638400,1,taproanoke.org, , , ,8,3,2,1,1,2,2,0,2,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,40220,1,-2,-2,17
444893,Technical Learning Centers Inc,1001 Connecticut Avenue NW Suite 435,Washington,DC,20036-5540,11,2,Mark Toufanian,School Director,2022233500,522065771,3750300,1,www.tlc-corp.com, , , ,9,3,3,1,1,2,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,47900,1,548,-2,70
444909,Total Look School of Cosmetology & Massage Therapy,806 W Third St,Cresco,IA,52136,19,4,Pam Burnikel, ,5635473624,-1,3607400,1, , , , ,6,2,3,4,1,2,2,0,2,2,-2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,-2,-2,-2,-2,46
444918,Training Solutions Inc,"450 W 41st St, 614",New York,NY,10036,36,2,Henry Stern,Executive Director,2129473039,133560674,3506300,5,www.trainsol.com, , , ,9,3,3,1,1,2,2,0,2,2,-2,-1,2,11,1,A ,-2,-2,-2,1,1,1,2,2, ,6,-3,-3,-3,-3,-3,-3,-3,-1,2,-1,35620,1,408,-2,-2
444927,The Art Institute of Tucson,1030 North Alvernon Way,Tucson,AZ,85711,4,6,Karen Habblitz,President,5208812900,25721,3740500,1,www.aitustaff,_aituadmissions, , ,3,1,3,5,1,2,2,30,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1,formerly Tucson Design College,3,10,1,-1,4,1,1,-3,2,2,1,46060,1,-2,-2,124
444936,Turning Point Beauty College,1226 E Florence Blvd,Casa Grande,AZ,85222,4,6,Jan Haner,Jan Haner,5208361476,-1,3814300,1, , , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,38060,1,-2,-2,40
444945,Unitech Training Academy,3605 Ambassador Caffery,Lafayette,LA,70503,22,5,Deanna B. Head,President,3379886764,721406985,3789300,1,www.unitechtrainingacademy.com, , , ,6,2,3,4,1,2,2,0,2,2,-2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,29180,1,318,-2,59
444954,Marshall Community and Technical College,1 John Marshall Way,Huntington,WV,25755,54,5,Dr. Keith J. Cotroneo,President,3046966282,-1,4041400,1,www.marshall.edu/ctc, , , ,4,2,1,3,1,2,2,40,1,2,2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,4,2,1,-1,2,1,2,-3,1,2,2,26580,1,-2,-2,83
444972,Beta Tech,7500 Two Notch Road,Columbia,SC,29223,45,5,Barry Hill,Director,8037547544,-1,3304301,1,www.betatech.edu, , , ,9,3,3,1,1,2,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,17900,1,192,-2,58
444981,Stanton Beauty College Inc,127 W. Main,Ada,OK,74820,40,6,Dale White,Owner,5804361780,-1,3103801,1, , , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,33,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,10220,2,-2,-2,51
444990,Flagler College-Tallahassee,444 Appleyard Dr,Tallahassee,FL,32304,12,5,"William T. Abare, Jr",President,8502018070,591157081,789301,1,www.flagler.edu, , , ,2,1,2,5,1,2,2,30,1,2,2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1, ,2,22,15,-1,9,2,6,-3,2,2,1,45220,1,-2,-2,183
445009,Montgomery County Community College-West Campus,101 College Dr,Pottstown,PA,19464,42,2,Dr. Karen A Stout,President,6107181800,-1,445201,1,www.mc3.edu,www.mc3.edu/admissions/,www.mc3.edu/sa/finaid/finaid.htm,www.mc3.edu/admissons,4,2,1,3,1,2,2,40,1,2,-2,-2,2,23,1,A ,-2,-2,-2,1,1,1,1,1, ,4,5,0,-1,2,1,2,-3,1,2,2,37980,1,428,-2,98
445018,West Virginia State Community and Technical College,103 Cole Complex,Institute,WV,25112-1000,54,5,Dr. Ron Bartley,Interim President,3047663118,556000839,4038600,1,www.wvsctc.edu, , , ,4,2,1,3,1,2,2,40,1,2,-2,2,2,22,1,A ,-2,-2,-2,1,1,1,1,1, ,4,1,1,-1,2,1,2,-3,1,2,2,16620,1,-2,-2,72
445027,American Intercontinental University Online,5550 Prairie Stone Pky-Ste 400,Hoffman Estates,IL,60192,17,3,Dr. Alan Drimmer,President,8777013800,581286467,021136A1,2,www.aiuonline.edu, , , ,3,1,3,7,1,1,2,20,1,2,-2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1,AIU Online,2,-3,-3,-3,-3,-3,-3,-3,2,2,5,16980,1,176,-2,215
445054,Toyota Technological Institute at Chicago,1427 E 60th St 2nd Fl,Chicago,IL,60637,17,3,Gary Hamburg,Chief Administrator,7738342500,364479457,-2,6,www.tti-c.org, , ,ttic.uchicago.edu/stuapp/,2,1,2,9,2,1,2,10,1,2,-1,-1,2,11,1,A ,-2,-2,-2,1,1,1,2,1,TTI-C |TTIC,1,28,-2,-2,-2,7,-2,-3,1,2,1,16980,1,176,-2,-2
445072,Westwood College-Atlanta Midtown,"1100 Spring St, Ste. 102",Atlanta,GA,30309,13,5,Gary Sullenger,Executive Director,4047459862,-1,3079202,1,www.westwood.edu, , , ,3,1,3,5,1,2,2,30,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,3,14,0,-1,6,2,6,-3,2,2,1,12060,1,122,-2,133
445081,ITT Technical Institute-Eden Prairie,8911 Columbine Road,Eden Prairie,MN,55347,27,4,Jeffrey Georgeson,Director,9529145300,362061311,3087502,1,www.itt-tech.edu, , , ,3,1,3,5,1,2,2,30,1,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,3,28,-2,-2,-2,2,-2,-3,2,2,1,33460,1,378,-2,205
445090,Virginia College-Mobile,2970 Cottage Hill Road,Mobile,AL,36606,1,5,Gary hascall,President,2513437227,-1,3010607,1,www.vc.edu, , , ,6,2,3,3,1,2,2,40,1,2,-2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1, ,4,10,0,-1,3,1,1,-3,2,2,1,33660,1,380,-2,120
445106,Brooks College,1120 Kifer Road,Sunnyvale,CA,94086,6,8,Anita Malhotra,Dean of Education,4083285700,-1,2065501,1,www.brooks-sv.com, , , ,6,2,3,3,1,2,2,40,1,2,-2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,1, ,4,10,1,-1,3,1,1,-3,2,2,1,41940,1,488,-2,127
445115,Le Cordon Bleu College of Culinary Arts-Las Vegas,1451 Center Crossing Road,Las Vegas,NV,89144,32,8,Kenneth Shore,President,7028515300,364226208,2616703,1,www.vegasculinary.com, , , ,6,2,3,3,1,2,2,40,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,4,10,0,-1,4,1,2,-3,2,2,1,29820,1,332,-2,126
445124,International Academy of Design and Technology,1850 Research Drive,Troy,MI,48083,26,3,Terry Parmentier,Registrar,2484572700,-1,2160303,1,www.iadtdetroit.com, , , ,3,1,3,5,1,2,2,30,1,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,1, ,2,30,-2,-2,-2,2,-2,-3,2,2,1,19820,1,220,-2,208
445133,American Intercontinental University,9999 Richmond Avenue,Houston,TX,77042,48,6,Harold Ray Griffin,Campus President,8322013600,-1,2113610,1,www.houston.aiuniv.edu, , , ,3,1,3,7,1,1,2,20,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,2,14,0,0,9,3,6,-3,2,2,1,26420,1,288,-2,133
445142,Sanford-Brown Institute,"2627 North Loop West, Suite 100",Houston,TX,77008,48,6,Marilyn D. Hall,Chief Administrator,8323254500,-1,2116012,1,www.sbhouston.com, , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,26420,1,288,-2,56
445188,University of California-Merced,5200 North Lake Road,Merced,CA,95343,6,8,Sung-Mo  Steve  Kang,Chancellor,2092284400,270093858,4127100,1,www.ucmerced.edu,admissions.ucmerced.edu,financialaid.ucmerced.edu,www.universityofcalifornia.edu/admissions/undergrad_adm/apply/apply_online.html,1,1,1,9,1,1,2,10,1,2,2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,1,UCM |UC Merced,2,-3,-3,-3,-3,-3,-3,-3,1,2,2,32900,1,-2,-2,140
445197,Everest College-Fort Worth,5237 N Riverside Dr Ste 100,Fort Worth,TX,76137,48,6,Kendra Williams,College President,8178383000,2298501,2298501,1,www.everest.edu/campus/ft_worth,www.everest.edu/campus/ft_worth,www.everest.edu/campus/ft_worth,www.everest.edu/campus/ft_worth,6,2,3,3,1,2,2,40,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,4,10,0,-1,4,1,1,-3,2,2,1,19100,1,206,-2,124
445203,Remington College-North Houston Campus,"11310 Greens Crossing Blvd, Ste 300",Houston,TX,77067,48,6,Andy Bossaler,Campus President,2818854450,3026501,3026501,1,REMINGTONCOLLEGE.EDU, , , ,6,2,3,3,1,2,2,40,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,1, ,4,10,0,-1,4,1,1,-3,2,2,1,26420,1,288,-2,123
445212,Paul Mitchell the School-Orlando,"1271 Semoran Blvd., Suite 131",Casselberry,FL,32707,12,5, , ,8.01303E+13,-1,2531803,1,www.paulmitchelltheschool.com, , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,36740,1,422,-2,24
445221,Regency Beauty Institute,3000 White Bear Ave - Suite 27,Maplewood,MN,55109,27,4,J. Hayes Batson,President,6517733951,411424058,1049002,1,WWW.REGENCYBEAUTY.COM, , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,33460,1,378,-2,38
445230,Pima Medical Institute,3333 East Flamingo Road,Las Vegas,NV,89121,32,8,Sam Gentile,Campus Director,7024589650,-1,2217109,1,www.pmi.edu, , , ,6,2,3,3,1,2,2,40,1,2,-2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,2, ,4,10,0,-1,4,1,1,-3,2,2,1,29820,1,332,-2,126
445249,Remington College-Nashville Campus,441 Donelson Pk Ste 150,Nashville,TN,37214,47,5,Doug Cole,Campus President,6158895520,2605503,2605504,1,www.remingtoncollege.edu, , , ,6,2,3,3,1,2,2,40,1,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,4,10,0,-1,4,1,1,-3,2,2,1,34980,1,400,-2,119
445258,Platt College,2727 W. Memorial Rd,Oklahoma City,OK,73134,40,6,Bob Kane,Director,4057492433,-1,2306804,1,www.plattcollege.org, , , ,3,1,3,5,1,2,2,30,1,2,-2,2,2,41,1,A ,-2,-2,-2,1,1,1,1,2, ,3,10,0,-1,4,1,1,-3,2,2,1,36420,1,416,-2,124
445267,Central Methodist University-College of Graduate & Extended Studies,411 Central Methodist Square,Fayette,MO,65248-1198,29,4,Dr. Marianne Inman,President,6602486272,245300,002453A1,2,www.centralmethodist.edu,www.centralmethodist.edu/cmadmit/select.html, , ,2,1,2,7,1,1,2,20,1,2,-2,2,2,32,1,A ,-2,-2,-2,1,1,1,1,1,CMU,2,22,15,1,6,3,6,-3,2,2,2,17860,1,-2,-2,180
445276,Westwood College-Northlake,2309 Parklake Drive NE,Atlanta,GA,30345,13,5,Khalifa Alshammiry,Executive Director,4049622999,841588241,023139A1,2,www.westwood.edu, , , ,3,1,3,5,1,2,2,30,1,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1, ,3,14,0,-1,6,2,6,-3,2,2,1,12060,1,122,-2,133
445300,University of Phoenix-Jersey City Campus,100 Town Square Place,Jersey City,NJ,07310-1756,34,2,"William Pepicello, PhD",President,2016101408,-1,020988D7,2,www.phoenix.edu, ,faw.phoenix.edu,myapply.phoenix.edu,3,1,3,5,1,2,2,30,1,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1, ,2,0,0,-1,9,2,6,-3,2,2,1,35620,1,408,-2,216
445319,University of Phoenix-Minneapolis/St Paul Campus,"435 Ford Rd., Suite 100",Saint Louis Park,MN,55426-1063,27,4,"William Pepicello, PhD",President,9524877226,-1,020988D8,2,www.phoenix.edu, ,faw.phoenix.edu,myapply.phoenix.edu,3,1,3,7,1,1,2,20,1,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,1, ,2,0,1,0,4,5,1,-3,2,2,1,33460,1,378,-2,215
445328,Career Centers of Texas-Ft Worth,"2001 Beach Street, Suite 201",Fort Worth,TX,76103-2310,48,6,Andrew Rosen,CEO,8174132000,-1,778102,1,careercenters.edu, , , ,6,2,3,4,1,2,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,19100,1,206,-2,54
445337,Southeastern Career Institute-Midland,"Westwood Village Shopping Center, 4320 W. Illinois",Midland,TX,79703,48,6,Ramona Garcia,Executive Director,4326813390,582571945,3272301,1,www.southeasterncareerinstitute.com, , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,33260,1,372,-2,57
445346,Texas Careers-Lubbock,1421 9th Street,Lubbock,TX,79401,48,6,James Hackney,President,8067657051,582643764,3115804,1,www.texascareers.com, , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,12,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,31180,1,352,-2,55
445355,Western Career College-Emeryville,6001 Shellmound,Emeryville,CA,94608,6,8,Jeff Akens,President,5106010133,943090919,974808,1,www.westerncollege.com, , , ,6,2,3,4,1,2,2,40,1,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,4,23,2,-1,9,2,6,-3,2,2,1,41860,1,488,-2,187
445364,North-West College-Riverside,10020 Indiana St,Riverside,CA,92503,6,8,Marsha Fuerst,Exec. Director/CEO,9513517750,951729727,1287201,1,WWW.NORTH-WESTCOLLEGE.COM, , , ,9,3,3,2,1,2,2,0,2,2,-2,2,2,11,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,40140,1,348,-2,58
445373,Everest Institute-Chelsea,70 Everett Ave - 4th Floor,Chelsea,MA,2150,25,1,Wade Charlton,President,6178895999,954520525,809002,1,www.everest.edu, , , ,9,3,3,1,1,2,2,0,2,2,-2,2,2,21,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,14460,1,148,71650,58
445382,Everest Institute-Eagan,"1000 Blue Gentian Road, Suite 250",Eagan,MN,55121-1696,27,4,Robert Johnson,President,6516882145,954520525,010356A1,2,www.bryman-institute.com, , , ,9,3,3,1,1,2,2,0,2,2,-2,2,2,13,1,A ,-2,-2,-2,1,1,1,1,2, ,6,-3,-3,-3,-3,-3,-3,-3,2,2,1,33460,1,378,-2,56
